id_cliente;seg_str;ocupacion;tipo_vivienda;nivel_academico;estado_civil;genero;edad;ingreso_rango;Valor_telecom;edad2
201088;PERSONAL;1;I;I;S;F;25;No disponible;623608.64;25-30
201105;PERSONAL;1;I;I;S;M;24;No disponible;34894.77;menos 25
201365;PERSONAL;1;I;I;S;F;23;No disponible;135151.37;menos 25
201397;PERSONAL;1;I;I;S;F;23;No disponible;35910.13;menos 25
201477;PERSONAL;1;I;I;I;F;22;No disponible;140401.51;menos 25
201582;PERSONAL;1;I;T;D;F;21;No disponible;117930.72;menos 25
201941;EMPRENDEDOR;1;F;U;S;F;32;No disponible;10252.52;31-35
201964;PERSONAL;1;I;T;F;M;31;No disponible;137428.93;31-35
202009;PERSONAL;1;F;U;M;M;31;No disponible;183073.41;31-35
202275;PERSONAL;1;I;H;S;F;29;No disponible;119700.5;25-30
202592;PERSONAL;1;F;U;S;F;27;No disponible;287961.23;25-30
202746;PERSONAL;1;I;I;S;M;27;No disponible;96505.97;25-30
202886;PERSONAL;1;I;U;F;F;26;No disponible;116643.88;25-30
202908;PERSONAL;1;I;I;D;F;26;No disponible;234176.09;25-30
203051;PERSONAL;1;I;I;S;M;25;No disponible;656938.29;25-30
203436;PERSONAL;1;I;B;S;F;23;No disponible;206977.58;menos 25
203604;PERSONAL;1;I;I;S;F;22;No disponible;53187.04;menos 25
203712;EMPRENDEDOR;1;I;T;S;F;21;No disponible;184647.9;menos 25
204055;PERSONAL;1;I;E;M;F;30;No disponible;1095045.55;25-30
204207;PERSONAL;1;I;I;I;F;29;No disponible;322803.95;25-30
204236;PERSONAL;1;F;U;S;F;29;No disponible;45511.41;25-30
204329;PERSONAL;1;I;U;S;F;29;No disponible;130343.29;25-30
204378;PERSONAL;1;I;I;S;F;28;No disponible;253107.8;25-30
204411;PERSONAL;1;I;I;S;M;28;No disponible;60497.9;25-30
204553;PERSONAL;1;I;T;I;M;27;No disponible;697305.59;25-30
204638;PERSONAL;1;I;I;S;F;26;No disponible;87483.15;25-30
204643;PERSONAL;1;I;I;I;F;26;No disponible;56143.97;25-30
204744;PERSONAL;1;I;I;S;F;26;No disponible;240628.13;25-30
204758;PERSONAL;1;I;T;S;M;26;No disponible;188363.15;25-30
205277;PERSONAL;1;I;T;S;F;22;No disponible;217398.41;menos 25
205942;PERSONAL;1;R;T;S;F;33;No disponible;4915.04;31-35
207191;PERSONAL;1;F;U;S;F;30;No disponible;20199.73;25-30
208509;PERSONAL;P;I;N;S;M;27;No disponible;39183.43;25-30
209351;PERSONAL;1;I;N;S;M;25;No disponible;43264.34;25-30
210806;PERSONAL;1;I;I;S;F;21;No disponible;165020.75;menos 25
211148;OTRO;3;I;T;S;M;26;No disponible;346610.97;25-30
211295;PERSONAL;1;I;U;M;M;32;No disponible;169632.5;31-35
211951;OTRO;2;I;I;S;M;30;No disponible;135242.4;25-30
212297;PERSONAL;1;F;U;S;F;28;No disponible;182324.8;25-30
213135;PERSONAL;1;I;U;S;M;26;No disponible;46315.78;25-30
213203;EMPRENDEDOR;3;I;U;S;M;26;No disponible;720380.56;25-30
213216;PERSONAL;1;I;N;S;M;26;No disponible;109262;25-30
213440;PERSONAL;2;I;I;S;F;24;No disponible;42971.93;menos 25
213448;PERSONAL;1;F;U;S;M;24;No disponible;210250.15;menos 25
214544;PERSONAL;1;I;T;S;F;32;No disponible;14925.08;31-35
214872;PERSONAL PLUS;1;I;E;S;M;31;No disponible;466853.82;31-35
214972;PERSONAL;1;I;U;S;M;30;No disponible;52489.86;25-30
215124;PERSONAL;1;I;U;S;F;30;No disponible;61028.44;25-30
215259;PERSONAL;1;I;I;M;F;29;No disponible;75897.05;25-30
215520;PERSONAL;1;I;U;S;F;28;No disponible;516244.23;25-30
215551;PERSONAL;1;I;T;S;F;28;No disponible;47243.93;25-30
215889;PERSONAL;1;I;E;F;M;27;No disponible;116132.8;25-30
216003;PERSONAL;1;F;U;S;F;26;No disponible;739006.58;25-30
216225;PERSONAL;1;I;I;S;F;26;No disponible;114065.23;25-30
216310;PERSONAL;2;I;N;S;M;26;No disponible;23699.62;25-30
216821;PERSONAL;2;I;I;S;F;23;No disponible;33418.6;menos 25
218182;PERSONAL;1;I;T;S;F;29;No disponible;29264.13;25-30
218455;PERSONAL;1;I;T;I;F;28;No disponible;220111.53;25-30
220712;PERSONAL;1;I;T;F;M;30;No disponible;95595.86;25-30
220901;PERSONAL;2;I;U;S;F;29;No disponible;542038.38;25-30
221316;PERSONAL;1;I;U;S;M;28;No disponible;692392.2;25-30
221378;PERSONAL;1;F;U;I;M;28;No disponible;301391;25-30
221591;PERSONAL;1;I;I;S;F;28;No disponible;73947.85;25-30
221671;PERSONAL;1;I;U;S;F;27;No disponible;43701.44;25-30
221818;PERSONAL;1;I;T;S;F;27;No disponible;31818.54;25-30
221906;PERSONAL;1;I;I;F;F;27;No disponible;109083.1;25-30
221932;PERSONAL;O;I;I;S;M;27;No disponible;362444.43;25-30
222004;PERSONAL;E;I;U;S;M;27;No disponible;345898.36;25-30
222152;PERSONAL;1;I;U;M;F;26;No disponible;164933.55;25-30
222255;PERSONAL;P;I;H;S;M;26;No disponible;257251.24;25-30
222327;PERSONAL;1;I;I;S;F;26;No disponible;38645.19;25-30
222832;PERSONAL;2;I;I;S;M;24;No disponible;49995.2;menos 25
222885;PERSONAL;2;I;U;S;M;24;No disponible;141883.3;menos 25
222991;PERSONAL;1;I;I;S;F;24;No disponible;78715.37;menos 25
223237;PERSONAL;1;I;I;S;M;23;No disponible;208044.5;menos 25
223602;PERSONAL;1;I;I;S;F;22;No disponible;33273.57;menos 25
223888;PERSONAL;2;I;I;S;M;19;No disponible;59369.88;menos 25
224151;PERSONAL;1;I;U;S;M;32;No disponible;41671.37;31-35
224290;PERSONAL;1;I;U;I;F;31;No disponible;83677.17;31-35
224484;PERSONAL;1;I;I;F;M;30;No disponible;121397.66;25-30
224715;PERSONAL;1;I;I;S;F;28;No disponible;45086.12;25-30
224782;PERSONAL;1;I;N;S;F;28;No disponible;69723.99;25-30
224839;PERSONAL;1;I;I;S;M;27;No disponible;124052.29;25-30
225788;PERSONAL;2;F;N;S;F;22;No disponible;148888.74;menos 25
225939;OTRO;1;I;U;S;M;21;No disponible;158152.07;menos 25
226170;PERSONAL;1;I;U;M;M;30;No disponible;151184.99;25-30
226191;PERSONAL;1;I;H;M;M;29;No disponible;698717.64;25-30
226376;PERSONAL;1;I;T;S;M;26;No disponible;15304.7;25-30
226391;PERSONAL;1;I;T;S;F;25;No disponible;103720.53;25-30
226433;PERSONAL;1;I;U;S;F;24;No disponible;172003.3;menos 25
226497;PERSONAL;O;I;I;S;M;24;No disponible;73974.61;menos 25
227165;PERSONAL;1;I;T;F;F;28;No disponible;229776.04;25-30
227297;PERSONAL;1;I;U;S;M;26;No disponible;32417;25-30
227442;PERSONAL;1;I;T;S;M;25;No disponible;53773.98;25-30
227499;PERSONAL;1;I;U;S;M;24;No disponible;60087.8;menos 25
227611;PERSONAL;0;I;I;I;M;23;No disponible;138813.65;menos 25
227624;PERSONAL;1;I;I;S;M;22;No disponible;57690.45;menos 25
227626;PERSONAL;1;I;U;S;M;22;No disponible;60140.1;menos 25
227647;PERSONAL;1;I;I;S;M;22;No disponible;45664.17;menos 25
228068;PERSONAL;E;F;U;M;F;29;No disponible;86863.53;25-30
228580;PERSONAL;1;I;U;S;F;23;No disponible;116928.12;menos 25
228658;PERSONAL;1;I;H;S;M;23;No disponible;33710.04;menos 25
230037;PERSONAL;2;I;I;S;F;27;No disponible;10959.97;25-30
230399;PERSONAL;2;I;I;S;M;25;No disponible;173312.58;25-30
230436;PERSONAL;1;I;H;S;M;25;No disponible;69212.98;25-30
230451;OTRO;O;I;I;S;F;25;No disponible;233049.6;25-30
230776;PERSONAL;1;I;I;M;M;31;No disponible;34492.86;31-35
231063;PERSONAL;1;F;U;S;F;8;No disponible;61768.06;menos 25
231181;PERSONAL;1;I;I;S;F;25;No disponible;160212.8;25-30
231269;PERSONAL;1;F;U;I;F;24;No disponible;117075.27;menos 25
231421;PERSONAL;1;I;I;S;F;20;No disponible;20644.56;menos 25
232105;PERSONAL;1;F;U;S;F;32;No disponible;35756.9;31-35
232125;PERSONAL;1;I;U;S;F;32;No disponible;99147.97;31-35
232245;PERSONAL;1;F;U;F;F;31;No disponible;277260.25;31-35
232620;PERSONAL;1;I;I;S;M;29;No disponible;19129.81;25-30
232690;PERSONAL;1;I;I;S;M;28;No disponible;5075.48;25-30
232705;OTRO;1;I;U;S;M;28;No disponible;92043.35;25-30
232803;PERSONAL;1;I;T;D;F;28;No disponible;85006.79;25-30
233178;PERSONAL;1;I;T;S;M;27;No disponible;128896.57;25-30
233236;PERSONAL;1;I;U;S;M;26;No disponible;102015.6;25-30
233330;PERSONAL;O;F;U;M;M;26;No disponible;108667.72;25-30
233351;PERSONAL;1;I;T;S;M;26;No disponible;4998.97;25-30
233362;PERSONAL;S;I;I;S;M;26;No disponible;80904.46;25-30
233453;PERSONAL;1;I;T;S;M;25;No disponible;234599.75;25-30
233507;PERSONAL;1;I;U;S;M;25;No disponible;337617.98;25-30
233598;PERSONAL;1;I;I;I;F;25;No disponible;367462.63;25-30
233781;PERSONAL;1;I;T;S;M;24;No disponible;338110.05;menos 25
233904;PERSONAL;1;I;T;S;M;23;No disponible;409066.04;menos 25
234013;PERSONAL;1;I;T;S;M;21;No disponible;356932.27;menos 25
234325;PERSONAL;1;I;T;S;M;26;No disponible;817546.2;25-30
234444;PERSONAL;O;I;U;S;M;24;No disponible;48581.16;menos 25
235149;EMPRENDEDOR;3;I;E;S;F;32;No disponible;112715.12;31-35
235274;PERSONAL;1;R;T;S;M;32;No disponible;384741.55;31-35
235562;PERSONAL;1;F;U;S;F;31;No disponible;163782.5;31-35
235674;PERSONAL;1;I;H;F;F;31;No disponible;33001.41;31-35
236102;PERSONAL;1;I;U;M;F;30;No disponible;34540.86;25-30
236128;PERSONAL;1;F;U;S;F;30;No disponible;626282.61;25-30
236268;PERSONAL;1;I;U;S;M;30;No disponible;2683395.1;25-30
236482;PERSONAL;O;F;U;S;F;29;No disponible;59947.27;25-30
237061;PERSONAL;1;I;U;F;F;28;No disponible;100849.08;25-30
237100;PERSONAL;1;I;I;S;F;27;No disponible;98168.88;25-30
237140;PERSONAL;2;I;U;S;M;27;No disponible;372949.72;25-30
237393;PERSONAL;1;I;U;S;M;26;No disponible;32186.83;25-30
237579;PERSONAL;1;I;I;S;M;25;No disponible;293613.55;25-30
237737;PERSONAL;1;I;S;S;F;25;No disponible;5095.46;25-30
237785;PERSONAL;2;I;U;S;M;25;No disponible;142960.73;25-30
237828;PERSONAL;2;I;I;S;M;24;No disponible;34372.75;menos 25
238152;PERSONAL;2;I;B;S;M;23;No disponible;118771.83;menos 25
238338;PERSONAL;1;I;U;S;M;22;No disponible;220400.1;menos 25
238366;PERSONAL;1;I;I;S;F;22;No disponible;434943.1;menos 25
238821;PERSONAL;1;I;I;S;F;25;No disponible;74663.7;25-30
239059;PERSONAL;1;I;H;S;F;31;No disponible;56192.9;31-35
239125;PERSONAL;1;F;U;S;F;30;No disponible;199716.49;25-30
239303;PERSONAL;1;I;E;F;F;28;No disponible;68113.3;25-30
239340;PERSONAL;1;I;I;S;M;27;No disponible;462272.46;25-30
239358;PERSONAL;1;I;I;F;M;27;No disponible;246298.6;25-30
239397;PERSONAL;1;I;H;I;F;27;No disponible;785373.4;25-30
239401;PERSONAL;1;I;I;D;M;26;No disponible;39328.11;25-30
239506;PERSONAL;1;I;T;S;M;25;No disponible;1272789.38;25-30
239584;PERSONAL;1;I;I;I;F;23;No disponible;319872.41;menos 25
240471;PERSONAL;1;I;I;S;M;29;No disponible;47836.25;25-30
240987;PERSONAL;1;I;H;I;F;30;No disponible;72295.71;25-30
242036;PERSONAL;P;R;T;M;M;32;No disponible;352799.57;31-35
242454;PERSONAL;1;I;U;S;F;32;No disponible;383770.39;31-35
243864;PERSONAL;1;I;U;S;F;27;No disponible;387025.4;25-30
245431;PERSONAL;1;I;B;M;F;25;No disponible;9225.21;25-30
248854;OTRO;1;I;U;F;F;28;No disponible;183052.11;25-30
255018;PERSONAL;0;I;I;I;M;22;No disponible;43424.92;menos 25
255591;PERSONAL;1;I;T;S;F;28;No disponible;481462.45;25-30
256025;PERSONAL;1;I;T;S;F;24;No disponible;44817;menos 25
258695;PERSONAL;1;F;T;S;M;32;No disponible;155236.25;31-35
259595;PERSONAL;1;I;U;M;F;29;No disponible;52887.72;25-30
260033;PERSONAL;1;I;U;I;F;26;No disponible;63103.05;25-30
260712;OTRO;1;I;I;I;F;31;No disponible;123863.91;31-35
261963;PERSONAL;1;F;T;M;M;27;No disponible;394690.14;25-30
262012;PERSONAL;1;I;U;S;M;27;No disponible;42225.62;25-30
262563;PERSONAL;1;I;I;S;M;24;No disponible;5175.08;menos 25
263319;PERSONAL;1;I;U;S;F;32;No disponible;44884.28;31-35
263669;PERSONAL;1;R;U;S;F;30;No disponible;481412.02;25-30
264025;PERSONAL;1;I;T;S;F;23;No disponible;193849.7;menos 25
264776;PERSONAL;1;I;I;S;M;31;No disponible;59459.69;31-35
264859;EMPRENDEDOR;3;I;U;M;F;29;No disponible;79374.47;25-30
265022;PERSONAL;1;I;I;S;M;25;No disponible;83541.37;25-30
265544;OTRO;1;I;H;S;F;32;No disponible;16489.9;31-35
266451;PERSONAL;2;I;I;S;F;28;No disponible;155782.05;25-30
266504;PERSONAL;1;I;U;M;F;28;No disponible;358137.66;25-30
268313;PERSONAL;1;I;U;S;M;27;No disponible;507278.4;25-30
268706;PERSONAL;1;F;U;S;M;31;No disponible;136318.6;31-35
269260;PERSONAL;1;I;H;F;M;29;No disponible;191961.2;25-30
269282;PERSONAL;1;I;U;S;M;29;No disponible;42941.29;25-30
269303;PERSONAL;1;I;U;S;F;30;No disponible;86277.66;25-30
269422;PERSONAL;1;I;U;S;F;28;No disponible;329356.3;25-30
269705;PERSONAL;1;I;I;I;M;24;No disponible;24271.23;menos 25
270354;PERSONAL;1;I;I;S;M;26;No disponible;203173.4;25-30
272005;PERSONAL;1;O;T;F;F;32;No disponible;378922.1;31-35
272530;PERSONAL;1;I;T;S;M;27;No disponible;162321.56;25-30
273751;PERSONAL;1;I;I;F;F;28;No disponible;278115.69;25-30
274265;OTRO;1;I;T;F;M;26;No disponible;244414.02;25-30
274312;PERSONAL;1;F;U;S;F;24;No disponible;589184.87;menos 25
274931;PERSONAL;1;I;T;I;M;29;No disponible;150609.93;25-30
275092;PERSONAL;1;I;U;I;F;30;No disponible;148932.8;25-30
275247;PERSONAL;1;I;I;S;M;24;No disponible;77471.38;menos 25
275330;PERSONAL;1;I;T;S;M;30;No disponible;20916.63;25-30
275490;PERSONAL;1;I;I;I;M;26;No disponible;120783.35;25-30
275616;PERSONAL;1;F;U;S;M;28;No disponible;130441.93;25-30
275802;PERSONAL;1;I;T;S;M;30;No disponible;125064.6;25-30
275949;PERSONAL;2;F;U;S;F;28;No disponible;15883.99;25-30
276204;PERSONAL;1;I;I;F;M;29;No disponible;538756.34;25-30
276205;PERSONAL;1;I;I;I;M;23;No disponible;135206.18;menos 25
276508;PERSONAL;1;F;U;S;M;27;No disponible;454644.91;25-30
276565;OTRO;1;I;I;S;M;24;No disponible;93204.35;menos 25
276732;PERSONAL;1;I;T;S;M;23;No disponible;468002.29;menos 25
276896;PERSONAL;1;I;I;S;M;29;No disponible;219221.54;25-30
277039;PERSONAL;1;I;U;F;F;28;No disponible;118855.2;25-30
277342;PERSONAL;O;I;I;S;F;24;No disponible;188657.95;menos 25
278189;PERSONAL;1;I;U;S;F;26;No disponible;46662.11;25-30
279507;PERSONAL;2;I;I;S;M;9;No disponible;478515.69;menos 25
280054;PERSONAL;1;F;U;S;M;31;No disponible;61244.97;31-35
280438;PERSONAL;1;I;I;S;M;25;No disponible;35464.79;25-30
282886;PERSONAL;1;I;T;S;M;31;No disponible;61320.21;31-35
283057;PERSONAL;2;I;U;O;F;29;No disponible;149423.33;25-30
284094;PERSONAL;1;R;U;S;F;31;No disponible;1086949.66;31-35
284386;EMPRENDEDOR;8;I;B;F;F;25;No disponible;266812.73;25-30
284893;EMPRENDEDOR;3;F;E;S;M;30;No disponible;908812.43;25-30
286625;PERSONAL PLUS;1;R;S;S;F;31;No disponible;103060.4;31-35
286784;OTRO;1;I;B;S;M;30;No disponible;12892.11;25-30
287312;PERSONAL;1;I;H;M;F;27;No disponible;299799.54;25-30
287492;PERSONAL;1;I;U;F;M;26;No disponible;88629.04;25-30
288193;OTRO;8;I;I;M;F;32;No disponible;3207.95;31-35
288888;PERSONAL;1;I;B;S;M;29;No disponible;54731.01;25-30
288891;OTRO;1;I;U;S;F;29;No disponible;163115.2;25-30
289674;PERSONAL;1;F;T;O;F;28;No disponible;129962.25;25-30
290590;PERSONAL;1;R;I;S;M;28;No disponible;153209.56;25-30
290847;PERSONAL;1;I;I;S;M;21;No disponible;225349.6;menos 25
291099;PERSONAL;1;I;U;S;M;25;No disponible;146971.2;25-30
291346;OTRO;2;I;U;S;M;28;No disponible;30764.59;25-30
292328;PERSONAL;2;I;B;S;M;14;No disponible;64014.74;menos 25
292623;PERSONAL;1;F;H;M;F;31;No disponible;91536.52;31-35
292643;PERSONAL;1;I;I;S;M;31;No disponible;52951.36;31-35
293185;PERSONAL;1;F;U;S;F;29;No disponible;94059;25-30
293419;EMPRENDEDOR;3;I;U;S;F;29;No disponible;66379.82;25-30
293671;PERSONAL;1;I;H;I;M;28;No disponible;189351.1;25-30
293730;PERSONAL;1;F;E;S;F;28;No disponible;51810.41;25-30
294052;PERSONAL;2;I;I;I;M;27;No disponible;10199.65;25-30
294059;OTRO;1;F;U;M;F;27;No disponible;123389.8;25-30
294182;PERSONAL;2;I;I;S;M;27;No disponible;146325.38;25-30
294333;PERSONAL;1;F;U;S;F;26;No disponible;107019.7;25-30
294474;PERSONAL;1;I;T;D;F;26;No disponible;336174.85;25-30
294479;PERSONAL;1;I;T;S;F;26;No disponible;35341.93;25-30
294809;PERSONAL;E;I;U;S;M;25;No disponible;67902.71;25-30
295067;PERSONAL;2;I;U;S;M;24;No disponible;133550.7;menos 25
297602;PERSONAL;2;I;I;S;M;23;No disponible;115137.8;menos 25
297742;PERSONAL;1;I;U;S;M;28;No disponible;46779.97;25-30
298033;PERSONAL;1;F;U;S;M;27;No disponible;706523.64;25-30
298313;PERSONAL PLUS;1;I;U;S;F;22;No disponible;154970.2;menos 25
299234;OTRO;P;F;U;S;F;32;No disponible;48701.85;31-35
299407;PERSONAL;S;I;U;F;F;27;No disponible;235597.81;25-30
299685;PERSONAL;1;I;U;S;M;31;No disponible;1718295.5;31-35
299792;PERSONAL;1;I;E;S;M;30;No disponible;470140.77;25-30
299835;PERSONAL;1;F;S;S;M;30;No disponible;164913.5;25-30
300303;OTRO;1;I;T;S;M;27;No disponible;325006.56;25-30
300470;PERSONAL;1;F;H;S;F;26;No disponible;462512.3;25-30
301743;PERSONAL;1;I;I;S;F;26;No disponible;145747.63;25-30
301903;PERSONAL;1;I;I;S;M;44;No disponible;71164.36;41-45
302282;PERSONAL;1;I;I;S;M;28;No disponible;79664.05;25-30
302312;PERSONAL;2;I;I;S;F;20;No disponible;45611.58;menos 25
302843;PERSONAL;1;I;I;I;M;26;No disponible;131322.88;25-30
302987;PERSONAL;2;I;I;I;M;24;No disponible;199397.92;menos 25
303110;PERSONAL;1;I;I;M;M;21;No disponible;142694.29;menos 25
303425;PERSONAL;1;I;T;F;M;29;No disponible;71564.2;25-30
303846;PERSONAL;1;I;I;S;F;28;No disponible;139526.52;25-30
303966;PERSONAL;1;I;I;S;F;30;No disponible;35428.25;25-30
303976;PERSONAL;1;I;I;S;M;27;No disponible;162567.8;25-30
304037;PERSONAL;1;I;U;F;M;31;No disponible;132694.02;31-35
304324;PERSONAL;1;I;I;S;F;22;No disponible;113274.22;menos 25
304393;PERSONAL;1;I;U;S;F;28;No disponible;58027.02;25-30
304401;PERSONAL;O;I;U;S;F;26;No disponible;46797.73;25-30
304521;PERSONAL;P;I;U;S;M;26;No disponible;45645.97;25-30
305041;PERSONAL;1;I;I;D;M;28;No disponible;141926.18;25-30
305286;PERSONAL;1;I;U;S;F;24;No disponible;415230;menos 25
305293;PERSONAL;1;I;I;S;F;23;No disponible;36154;menos 25
305505;PERSONAL;1;I;U;S;M;27;No disponible;106098.2;25-30
306318;PERSONAL;P;I;B;F;M;21;No disponible;7338.46;menos 25
306402;PERSONAL;1;I;H;S;F;25;No disponible;111760.28;25-30
307071;PERSONAL;P;F;T;F;F;27;No disponible;521003;25-30
307359;PERSONAL;1;I;U;S;M;25;No disponible;203442.36;25-30
307516;PERSONAL;1;I;I;S;F;24;No disponible;407398.89;menos 25
307546;PERSONAL;1;I;B;S;M;24;No disponible;102791.66;menos 25
307578;PERSONAL;1;I;I;S;F;23;No disponible;104334.34;menos 25
308589;OTRO;1;I;U;M;M;32;No disponible;255557.57;31-35
309228;PERSONAL;1;F;I;S;F;34;No disponible;90657.8;31-35
309414;PERSONAL;1;I;I;S;M;30;No disponible;139482;25-30
309877;OTRO;1;I;U;S;F;32;No disponible;23494.14;31-35
310569;PERSONAL;1;I;T;M;F;28;No disponible;329386.8;25-30
310614;PERSONAL;1;I;B;S;M;22;No disponible;49563.82;menos 25
310666;PERSONAL;1;I;I;S;M;33;No disponible;39205.82;31-35
311970;EMPRENDEDOR;3;I;U;S;M;30;No disponible;86596.83;25-30
312679;PERSONAL;1;R;T;S;M;28;No disponible;93332.38;25-30
314401;EMPRENDEDOR;3;F;S;S;F;29;No disponible;836827.54;25-30
314830;PERSONAL;1;I;U;S;F;28;No disponible;46288.94;25-30
315330;PERSONAL;2;I;I;S;M;26;No disponible;290422.1;25-30
317429;PERSONAL;1;I;I;F;M;31;No disponible;320010.02;31-35
317499;PERSONAL;1;I;U;M;F;31;No disponible;248966.57;31-35
317821;PERSONAL;1;I;I;M;M;32;No disponible;44389.21;31-35
317846;PERSONAL;1;F;U;S;F;31;No disponible;493494.12;31-35
318299;PERSONAL;1;O;E;S;M;32;No disponible;428315.9;31-35
318831;PERSONAL;1;I;U;S;M;32;No disponible;99668.84;31-35
319084;PERSONAL;1;I;T;M;F;30;No disponible;79263.9;25-30
319364;PERSONAL;1;I;H;S;M;32;No disponible;217004.3;31-35
319497;PERSONAL;1;I;U;S;F;31;No disponible;4788.71;31-35
319662;PERSONAL;1;I;T;M;M;29;No disponible;14933.85;25-30
320161;PERSONAL;1;F;T;S;F;25;No disponible;36854.62;25-30
320411;PERSONAL;2;I;S;S;F;30;No disponible;58577.3;25-30
321334;PERSONAL;1;I;I;S;F;27;No disponible;59397.35;25-30
321620;PERSONAL;1;F;T;S;M;26;No disponible;508412.3;25-30
323022;PERSONAL;0;I;I;S;F;22;No disponible;222387.03;menos 25
323065;PERSONAL;2;I;H;S;M;22;No disponible;162395.08;menos 25
325127;PERSONAL;1;I;U;S;M;24;No disponible;345355.44;menos 25
325156;OTRO;O;I;I;S;F;24;No disponible;72876.79;menos 25
326125;PERSONAL;2;I;U;S;F;28;No disponible;76871.37;25-30
327986;PERSONAL;2;I;T;S;M;25;No disponible;58439.09;25-30
328248;PERSONAL;1;I;I;S;M;24;No disponible;60967.68;menos 25
328314;PERSONAL;1;I;U;S;M;24;No disponible;56457.18;menos 25
328380;PERSONAL;1;I;I;S;M;24;No disponible;379716.61;menos 25
329050;PERSONAL;1;I;H;S;F;11;No disponible;5148.33;menos 25
329884;PERSONAL;1;I;T;S;M;24;No disponible;336190.35;menos 25
329899;PERSONAL;1;I;T;S;M;24;No disponible;224647.16;menos 25
333716;PERSONAL;1;I;I;I;M;25;No disponible;328357.2;25-30
335775;PERSONAL;1;I;T;S;F;22;No disponible;457000.92;menos 25
336906;PERSONAL;1;I;T;S;M;98;No disponible;74003.59;mas 60
49;PREFERENCIAL;P;O;T;M;F;73;i. (8.7  Inf);129385;mas 60
56;PREFERENCIAL;5;O;U;M;M;85;i. (8.7  Inf);2126616;mas 60
100;PREFERENCIAL;1;O;U;M;M;65;i. (8.7  Inf);124794.5;mas 60
121;PERSONAL PLUS;1;R;U;M;M;47;i. (8.7  Inf);46111.57;46-50
123;EMPRENDEDOR;3;R;U;M;M;98;i. (8.7  Inf);1545423.53;mas 60
136;PREFERENCIAL;3;O;U;M;M;57;i. (8.7  Inf);895915.1;51-59
199;EMPRENDEDOR;E;F;U;M;M;69;i. (8.7  Inf);336190.68;mas 60
213;PREFERENCIAL;3;O;B;M;F;48;i. (8.7  Inf);81139.8;46-50
217;EMPRENDEDOR;3;F;U;S;M;34;i. (8.7  Inf);402721.46;31-35
234;PREFERENCIAL;3;R;U;M;M;57;i. (8.7  Inf);1971318.1;51-59
242;PERSONAL PLUS;1;O;U;F;M;53;i. (8.7  Inf);125925;51-59
286;EMPRENDEDOR;3;R;U;S;M;62;i. (8.7  Inf);2172272.9;mas 60
287;PREFERENCIAL;P;O;U;M;M;59;i. (8.7  Inf);181918.3;51-59
326;PERSONAL PLUS;3;F;H;M;F;36;i. (8.7  Inf);527615.2;36-40
385;PREFERENCIAL;P;R;U;S;M;58;i. (8.7  Inf);149753.28;51-59
393;PREFERENCIAL;1;R;U;M;M;54;i. (8.7  Inf);258356.5;51-59
397;EMPRENDEDOR;3;O;S;M;M;47;i. (8.7  Inf);1323086.23;46-50
402;PREFERENCIAL;1;F;S;M;M;35;i. (8.7  Inf);56949.99;31-35
403;PREFERENCIAL;1;F;U;M;M;39;i. (8.7  Inf);961857.13;36-40
441;EMPRENDEDOR;3;I;T;F;M;39;i. (8.7  Inf);454572.15;36-40
444;PERSONAL PLUS;E;R;U;M;M;40;i. (8.7  Inf);153428.4;36-40
502;PREFERENCIAL;1;I;I;M;M;35;i. (8.7  Inf);205472.24;31-35
505;EMPRENDEDOR;3;I;U;M;F;36;i. (8.7  Inf);600366.1;36-40
526;PREFERENCIAL;1;O;S;I;M;44;i. (8.7  Inf);78179.28;41-45
548;PERSONAL PLUS;P;O;T;M;M;53;i. (8.7  Inf);140877.48;51-59
557;PREFERENCIAL;1;I;S;M;M;38;i. (8.7  Inf);303817.35;36-40
559;EMPRENDEDOR;3;I;I;S;M;42;i. (8.7  Inf);318150.31;41-45
575;PREFERENCIAL;1;R;U;M;M;49;i. (8.7  Inf);2099424;46-50
594;PREFERENCIAL;1;O;U;M;M;51;i. (8.7  Inf);1561270.47;51-59
626;PREFERENCIAL;1;R;U;D;M;38;i. (8.7  Inf);19543.76;36-40
642;PERSONAL PLUS;O;O;U;M;M;64;i. (8.7  Inf);335744.7;mas 60
671;EMPRENDEDOR;3;R;U;F;M;38;i. (8.7  Inf);52190.4;36-40
683;PERSONAL PLUS;9;O;H;M;M;50;i. (8.7  Inf);117974.1;46-50
728;PREFERENCIAL;1;O;U;S;M;34;i. (8.7  Inf);156191.2;31-35
750;PREFERENCIAL;1;R;U;M;M;53;i. (8.7  Inf);46047.11;51-59
813;PERSONAL PLUS;5;I;E;M;M;72;i. (8.7  Inf);1062392.87;mas 60
843;PERSONAL PLUS;1;I;T;F;M;38;i. (8.7  Inf);213491.01;36-40
865;PREFERENCIAL;1;I;U;M;M;34;i. (8.7  Inf);79351.03;31-35
877;PERSONAL PLUS;1;I;I;M;M;32;i. (8.7  Inf);68120.33;31-35
952;PREFERENCIAL;1;F;S;S;M;39;i. (8.7  Inf);659418.3;36-40
1018;PERSONAL PLUS;1;I;U;I;M;40;i. (8.7  Inf);705662.8;36-40
1085;PREFERENCIAL;1;R;U;M;M;38;i. (8.7  Inf);336848.9;36-40
1109;PERSONAL PLUS;1;I;I;S;M;32;i. (8.7  Inf);530584.6;31-35
1132;PERSONAL PLUS;1;O;U;M;M;45;i. (8.7  Inf);537802.9;41-45
